time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
83.217737,-0.0268,0.0022,0.0192,0.033
83.227982,0.0274,0.0217,0.0288,0.045
83.237768,0.0554,0.0125,0.0241,0.062
83.247468,0.1122,0.0201,0.0051,0.114
83.257562,0.1041,0.0394,-0.0331,0.116
83.271318,0.0960,0.0318,-0.0449,0.111
83.277141,0.0782,0.0239,-0.0448,0.093
83.287937,0.0028,0.0227,0.0129,0.026
83.297824,-0.0559,0.0164,0.0275,0.064
83.307914,-0.0764,-0.0019,0.0350,0.084
83.317277,-0.0563,-0.0035,0.0401,0.069
83.327287,-0.0507,-0.0213,0.0020,0.055
83.336957,-0.0547,0.0139,-0.0264,0.062
83.347283,-0.0135,0.0591,0.0170,0.063
83.357316,-0.0062,0.0998,0.0292,0.104
83.367690,0.0224,0.0999,0.1014,0.144
83.377354,-0.0017,0.1095,0.1425,0.180
83.387451,-0.0783,0.0733,0.0710,0.129
83.398234,-0.0870,0.0677,0.0019,0.110
83.458569,-0.0499,-0.0628,-0.0458,0.092
83.459580,-0.0505,-0.0643,-0.0456,0.094
83.459857,-0.0513,-0.0661,-0.0454,0.095
83.463684,-0.0523,-0.0676,-0.0452,0.097
83.463975,-0.0532,-0.0685,-0.0450,0.098
83.464253,-0.1279,-0.2472,0.0029,0.278
