time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
207.973092,-1.1422,0.5882,0.3978,1.345
207.983604,-1.1419,0.5727,0.2914,1.310
207.992879,-1.1157,0.5328,0.2569,1.263
208.003441,-1.0829,0.4798,0.2225,1.205
208.016157,-1.0804,0.4704,0.2220,1.199
208.028599,-1.0796,0.4681,0.2337,1.200
208.032696,-1.0380,0.4735,0.1861,1.156
208.043960,-1.0368,0.4693,0.2179,1.159
208.053512,-1.0474,0.4698,0.2239,1.170
208.062734,-1.0365,0.4728,0.1704,1.152
208.075127,-1.0573,0.4490,0.1751,1.162
208.082968,-1.0734,0.4654,0.1251,1.177
208.092783,-1.1086,0.4360,0.1308,1.198
208.103180,-1.1193,0.4275,0.1488,1.207
208.114456,-1.1272,0.3902,0.1530,1.203
208.127439,-1.1494,0.4033,0.1768,1.231
208.133117,-1.1879,0.3760,0.1724,1.258
208.201388,-1.2442,0.4352,0.3263,1.358
208.202513,-1.2708,0.4255,0.3321,1.381
208.203026,-1.2980,0.4164,0.3382,1.404
208.203321,-1.3258,0.4070,0.3445,1.429
208.203825,-1.3535,0.3977,0.3508,1.454
208.204124,-1.3808,0.3881,0.3572,1.478
208.204597,-1.4697,0.4215,0.2772,1.554
208.214801,-1.5191,0.4211,0.2594,1.598
208.226194,-1.5483,0.3944,0.2390,1.615
208.233839,-1.5928,0.3893,0.2806,1.664
208.244412,-1.6261,0.3821,0.2931,1.696
208.254787,-1.6652,0.3703,0.3293,1.737
208.265183,-1.6889,0.3750,0.3461,1.764
208.276308,-1.7065,0.3656,0.3507,1.780
208.285245,-1.7416,0.3370,0.3453,1.807
208.294077,-1.7676,0.3372,0.3108,1.826
208.304501,-1.7941,0.3302,0.3356,1.855
208.316009,-1.8111,0.3116,0.2976,1.862
208.329706,-1.8068,0.2956,0.2448,1.847
208.334006,-1.8183,0.3157,0.2868,1.868
208.344296,-1.8321,0.3196,0.2947,1.883
208.354523,-1.8051,0.3162,0.3235,1.861
208.365482,-1.7766,0.2970,0.3333,1.832
208.375274,-1.7052,0.2827,0.3382,1.761
208.384453,-1.6933,0.2691,0.2912,1.739
208.394091,-1.6793,0.2437,0.2677,1.718
208.403427,-1.6588,0.2374,0.2199,1.690
208.415822,-1.6558,0.1980,0.1956,1.679
208.429606,-1.6272,0.2167,0.1780,1.651
208.433901,-1.6018,0.2287,0.1602,1.626
208.443939,-1.5993,0.2193,0.1947,1.626
208.454066,-1.5717,0.2316,0.2003,1.601
208.464037,-1.5455,0.2270,0.2058,1.576
208.476054,-1.5090,0.2053,0.1799,1.533
208.484274,-1.4792,0.1954,0.1876,1.504
208.494067,-1.4489,0.1638,0.1449,1.465
208.504007,-1.4021,0.1228,0.1358,1.414
208.516020,-1.3961,0.1035,0.1077,1.404
208.568285,-1.3788,0.1086,0.1060,1.387
208.569569,-1.3598,0.1025,0.1022,1.368
208.569832,-1.3418,0.0969,0.0985,1.349
208.570079,-1.3245,0.0915,0.0951,1.331
208.570334,-1.3079,0.0864,0.0918,1.314
208.574121,-1.3257,0.1025,0.1223,1.335
208.583810,-1.3083,0.0851,0.0955,1.315
208.593697,-1.2963,0.0390,0.0975,1.301
208.605113,-1.2511,0.0400,0.0814,1.254
208.617501,-1.2087,0.0345,0.0897,1.213
208.630458,-1.1263,0.0226,0.1414,1.135
208.634032,-1.1177,0.0306,0.1532,1.129
208.644526,-1.0485,0.0081,0.1894,1.066
208.653688,-1.0069,0.0270,0.1759,1.023
208.666376,-0.9688,0.0465,0.1891,0.988
208.673086,-0.9627,0.0086,0.1668,0.977
208.688089,-0.9068,0.0309,0.1520,0.920
208.694037,-0.8520,0.0389,0.1496,0.866
208.703512,-0.8127,0.0039,0.1213,0.822
208.713833,-0.7809,0.0099,0.1124,0.789
208.723165,-0.7277,0.0114,0.1467,0.742
208.733053,-0.6820,-0.0010,0.1622,0.701
208.744600,-0.6367,-0.0252,0.1899,0.665
208.754471,-0.5679,-0.0180,0.2131,0.607
208.763877,-0.5112,-0.0008,0.2413,0.565
208.773322,-0.4625,-0.0244,0.2410,0.522
208.783086,-0.3882,-0.0287,0.2075,0.441
208.792977,-0.3576,-0.0329,0.2006,0.411
208.803306,-0.3227,-0.0390,0.1700,0.367
208.815077,-0.2788,-0.0522,0.1946,0.344
208.823960,-0.2367,-0.0414,0.1861,0.304
208.835439,-0.1894,-0.0330,0.2120,0.286
208.849068,-0.1579,-0.0294,0.1900,0.249
208.852994,-0.1011,-0.0378,0.2231,0.248
208.864154,-0.0310,-0.0584,0.2275,0.237
208.874474,0.0235,-0.0626,0.2511,0.260
208.920593,0.1027,-0.0837,0.2509,0.284
208.921716,0.1419,-0.0856,0.2484,0.299
208.921997,0.1814,-0.0875,0.2460,0.318
208.939517,0.3095,-0.1156,0.1815,0.377
208.940728,0.3485,-0.1172,0.1795,0.409
208.941011,0.3867,-0.1185,0.1777,0.442
208.945741,0.4284,-0.1003,0.1856,0.478
208.954993,0.4950,-0.1182,0.1697,0.537
208.964833,0.5268,-0.1339,0.1445,0.562
208.973339,0.5592,-0.1355,0.1435,0.593
208.984195,0.6139,-0.1592,0.1785,0.659
208.994399,0.6595,-0.1999,0.1466,0.705
209.004404,0.7031,-0.2142,0.1604,0.752
209.016221,0.7495,-0.2479,0.1671,0.807
209.023294,0.7650,-0.2646,0.1811,0.830
209.035612,0.7880,-0.2933,0.1976,0.864
209.049736,0.8262,-0.2930,0.2142,0.902
209.054197,0.8669,-0.2954,0.2308,0.945
209.066718,0.8750,-0.3291,0.2427,0.966
209.073852,0.8912,-0.3415,0.2283,0.981
209.084668,0.9257,-0.3542,0.2331,1.018
209.095805,0.9327,-0.3697,0.2404,1.032
209.103987,0.9608,-0.3784,0.2477,1.062
209.114021,0.9717,-0.3821,0.2478,1.073
209.123144,0.9539,-0.4242,0.2887,1.083
209.137721,0.9936,-0.4063,0.3271,1.122
209.149853,0.9784,-0.4176,0.3249,1.112
209.153274,0.9901,-0.4337,0.3682,1.142
209.163523,0.9782,-0.4360,0.3613,1.130
209.174751,0.9961,-0.4697,0.3640,1.160
209.185865,1.0221,-0.4773,0.3547,1.183
209.195050,1.0233,-0.4731,0.2785,1.161
209.203190,1.0328,-0.4882,0.3172,1.186
209.214513,1.0413,-0.4963,0.3152,1.196
209.223130,1.0467,-0.4780,0.2894,1.187
209.236332,1.0609,-0.4791,0.3211,1.208
209.243051,1.0842,-0.4853,0.3218,1.231
209.307132,1.1398,-0.4608,0.3178,1.270
209.308135,1.1658,-0.4680,0.3187,1.296
209.308409,1.1926,-0.4758,0.3197,1.323
209.308678,1.2201,-0.4844,0.3209,1.351
209.309051,1.2479,-0.4934,0.3222,1.380
209.309310,1.2757,-0.5028,0.3237,1.409
209.320496,1.2889,-0.5747,0.2725,1.437
209.323195,1.3449,-0.5820,0.2310,1.483
209.334907,1.3784,-0.5846,0.2662,1.521
209.343526,1.3916,-0.5730,0.2679,1.529
209.353453,1.4230,-0.5858,0.2433,1.558
209.363903,1.4487,-0.6159,0.2548,1.595
209.374476,1.5019,-0.6514,0.2040,1.650
209.384316,1.5155,-0.6710,0.2059,1.670
209.393291,1.5542,-0.6933,0.1648,1.710
209.404162,1.5795,-0.7157,0.1764,1.743
209.423138,1.5843,-0.7406,0.1568,1.756
209.424343,1.6165,-0.7535,0.1755,1.792
209.435826,1.6351,-0.7521,0.1965,1.811
209.447839,1.6642,-0.7555,0.2271,1.842
209.453778,1.7035,-0.7714,0.2456,1.886
209.463449,1.7000,-0.7565,0.2401,1.876
209.473983,1.7054,-0.7710,0.2418,1.887
209.486025,1.6724,-0.8240,0.1451,1.870
209.492926,1.6347,-0.8509,0.1058,1.846
209.504390,1.6307,-0.8516,0.0544,1.840
209.522938,1.5969,-0.8593,0.0325,1.814
209.524106,1.5410,-0.8249,0.0584,1.749
209.535832,1.4923,-0.7987,0.0914,1.695
209.542971,1.4616,-0.7903,0.1352,1.667
209.553188,1.4293,-0.7651,0.1551,1.629
209.563123,1.4247,-0.7714,0.2109,1.634
209.573747,1.4167,-0.7756,0.2284,1.631
209.583959,1.3910,-0.7923,0.2124,1.615
209.593454,1.3766,-0.7946,0.1965,1.602
209.603956,1.3307,-0.8377,0.1470,1.579
209.620267,1.3158,-0.8517,0.1479,1.574
209.672032,1.3034,-0.8411,0.1607,1.560
209.673015,1.2888,-0.8541,0.1615,1.555
209.673216,1.2750,-0.8666,0.1623,1.550
209.673407,1.2618,-0.8788,0.1632,1.546
209.673614,1.2504,-0.8909,0.1641,1.544
209.675642,1.2309,-0.8840,0.2322,1.533
209.682803,1.2704,-0.8893,0.2214,1.566
209.693226,1.2447,-0.8871,0.2238,1.545
209.702902,1.2222,-0.8655,0.1976,1.511
209.720217,1.2092,-0.8888,0.2027,1.514
209.722475,1.1843,-0.8804,0.1960,1.489
209.732908,1.2100,-0.8668,0.1414,1.495
209.742873,1.2230,-0.8403,0.1204,1.489
209.752793,1.2001,-0.8584,0.0899,1.478
209.763085,1.1880,-0.8375,0.0450,1.454
209.773336,1.1648,-0.8274,0.0623,1.430
209.783442,1.1855,-0.8141,0.0484,1.439
209.792433,1.2015,-0.8122,0.0801,1.452
209.802367,1.1912,-0.8003,0.0520,1.436
209.818410,1.2146,-0.8015,0.0166,1.455
209.823056,1.2752,-0.7905,-0.0403,1.501
209.832609,1.2883,-0.8099,-0.0422,1.522
209.843167,1.2526,-0.8168,-0.1112,1.500
209.853014,1.2597,-0.8041,-0.0724,1.496
209.863326,1.2683,-0.8007,-0.1463,1.507
209.873037,1.2400,-0.7877,-0.1555,1.477
209.882940,1.2297,-0.8203,-0.2078,1.493
209.892080,1.2317,-0.8071,-0.2171,1.488
209.902254,1.1869,-0.8154,-0.2216,1.457
209.914312,1.1695,-0.8184,-0.2213,1.444
209.922666,1.1052,-0.8332,-0.2688,1.410
209.932411,1.0611,-0.8333,-0.2373,1.370
209.942057,1.0218,-0.8399,-0.2369,1.344
209.952808,0.9691,-0.8363,-0.1790,1.293
209.964852,0.9153,-0.8585,-0.1688,1.266
209.973878,0.8292,-0.8343,-0.1083,1.181
209.986840,0.7842,-0.8334,-0.1073,1.149
210.044668,0.5712,-0.8431,0.0853,1.022
210.046006,0.5207,-0.8404,0.0866,0.992
210.046295,0.4688,-0.8371,0.0883,0.963
210.046780,0.4158,-0.8333,0.0902,0.936
210.047106,0.3628,-0.8296,0.0924,0.910
210.047379,0.3110,-0.8256,0.0948,0.887
210.054857,0.1700,-0.9289,0.0638,0.947
210.062875,0.0694,-0.9359,0.0999,0.944
210.072931,0.0125,-0.9277,0.0857,0.932
210.084531,-0.0385,-0.9735,0.1288,0.983
210.093836,-0.0760,-0.9656,0.1309,0.977
210.102968,-0.1336,-0.9331,0.2023,0.964
210.122935,-0.1845,-0.9165,0.2518,0.968
210.123921,-0.2190,-0.8995,0.2554,0.960
210.135922,-0.2161,-0.8605,0.2250,0.915
210.144068,-0.2416,-0.8426,0.2110,0.902
210.153861,-0.2424,-0.8363,0.1987,0.893
210.164560,-0.2399,-0.8250,0.1381,0.870
210.174864,-0.2326,-0.8373,0.0840,0.873
210.182651,-0.2341,-0.8255,0.0341,0.859
210.193553,-0.1901,-0.8347,0.0341,0.857
210.203851,-0.1320,-0.8410,0.0648,0.854
210.223844,-0.0679,-0.7940,0.1096,0.804
210.225567,-0.0415,-0.7797,0.1062,0.788
210.236830,0.0369,-0.7194,0.2345,0.758
210.243586,0.1019,-0.6950,0.2478,0.745
210.253151,0.1530,-0.6724,0.2373,0.729
210.263549,0.2323,-0.6284,0.1718,0.692
210.274080,0.2672,-0.5986,0.0754,0.660
210.283528,0.2904,-0.5757,-0.0016,0.645
210.293672,0.3087,-0.5405,-0.1167,0.633
210.302522,0.3430,-0.5146,-0.1933,0.648
210.324770,0.3762,-0.4765,-0.2456,0.655
210.325841,0.3741,-0.4526,-0.2139,0.625
210.337568,0.3822,-0.4263,-0.2178,0.613
210.342145,0.3770,-0.4216,-0.1424,0.583
210.405495,0.3703,-0.4269,-0.1218,0.578
210.406230,0.3659,-0.4110,-0.1225,0.564
210.406518,0.3573,-0.3956,-0.1228,0.547
210.407181,0.3446,-0.3802,-0.1229,0.528
210.407435,0.3271,-0.3649,-0.1227,0.505
210.407741,0.3060,-0.3489,-0.1222,0.480
210.414407,0.2628,-0.3733,-0.0376,0.458
210.426201,0.2649,-0.3328,-0.0271,0.426
210.441658,0.2103,-0.3351,0.0340,0.397
210.444615,0.1806,-0.3134,0.0952,0.374
210.456771,0.1409,-0.2966,0.1327,0.354
210.462970,0.1183,-0.2964,0.2445,0.402
210.474432,0.0939,-0.2913,0.2366,0.387
210.484278,0.0731,-0.2722,0.2575,0.382
210.494373,0.0570,-0.2531,0.2353,0.350
210.504507,-0.0023,-0.2698,0.2464,0.365
210.524620,-0.0154,-0.2503,0.2238,0.336
210.525743,-0.0444,-0.2306,0.2153,0.319
210.538467,-0.0846,-0.2037,0.2089,0.304
210.543942,-0.0821,-0.1860,0.1854,0.275
210.554323,-0.1076,-0.1658,0.2191,0.295
210.564573,-0.1037,-0.1622,0.2095,0.285
210.573831,-0.1016,-0.1445,0.2522,0.308
210.584178,-0.0915,-0.1219,0.2731,0.313
210.593791,-0.0923,-0.1063,0.3321,0.361
210.604086,-0.0738,-0.1001,0.2591,0.287
210.613181,-0.0621,-0.0822,0.2577,0.278
210.625336,-0.0360,-0.0548,0.2275,0.237
210.640318,-0.0261,-0.0461,0.2401,0.246
210.642759,0.0310,-0.0206,0.1927,0.196
210.653139,0.0563,-0.0215,0.1668,0.177
210.665438,0.1048,0.0063,0.1433,0.178
210.673545,0.1474,0.0555,0.1437,0.213
210.684644,0.1835,0.0616,0.1608,0.252
210.693096,0.2460,0.0892,0.1877,0.322
210.702737,0.2624,0.1166,0.2122,0.357
210.723984,0.2924,0.1464,0.2513,0.412
210.766754,0.3476,0.1689,0.2283,0.449
210.767836,0.3673,0.1862,0.2271,0.470
210.768096,0.3851,0.2028,0.2261,0.490
210.768348,0.4012,0.2192,0.2252,0.510
210.768610,0.4155,0.2354,0.2245,0.528
210.772744,0.4522,0.2391,0.0419,0.513
210.783060,0.4624,0.2547,0.0416,0.530
210.793204,0.4492,0.3061,0.0485,0.546
210.802508,0.4898,0.3378,0.0939,0.602
210.813743,0.4952,0.3527,0.0939,0.615
210.822309,0.4793,0.3859,0.1856,0.643
210.842289,0.4551,0.3895,0.2128,0.636
210.843317,0.4214,0.3903,0.2903,0.644
210.854361,0.4243,0.3762,0.2719,0.629
210.862947,0.3892,0.3811,0.2057,0.582
210.872873,0.3783,0.3976,0.1777,0.577
210.883383,0.3390,0.3879,0.1258,0.530
210.893011,0.3150,0.4143,0.1624,0.545
210.904527,0.3225,0.4287,0.1128,0.548
210.914073,0.3067,0.4717,0.2117,0.601
210.923137,0.2633,0.5063,0.2314,0.616
210.943337,0.2380,0.4900,0.2582,0.603
210.944537,0.2169,0.5061,0.3040,0.629
210.957966,0.2143,0.4738,0.2921,0.596
210.962546,0.1965,0.4650,0.2347,0.557
210.973834,0.1975,0.4632,0.2346,0.556
210.983811,0.2431,0.4728,0.1625,0.556
210.993883,0.2604,0.4681,0.1814,0.566
211.003200,0.2667,0.4447,0.2577,0.579
211.013888,0.3554,0.4886,0.2023,0.637
211.024209,0.3586,0.5082,0.2497,0.670
211.032840,0.3653,0.5059,0.2492,0.672
211.044366,0.3779,0.4792,0.1911,0.640
211.056948,0.4394,0.5048,0.1258,0.681
211.061979,0.5400,0.5560,0.1849,0.797
211.072908,0.8103,0.5566,0.3348,1.039
211.135456,1.5547,0.4570,0.4464,1.681
211.136992,1.5758,0.4536,0.4449,1.699
211.137364,1.6230,0.4621,0.4423,1.744
211.137730,1.6845,0.4707,0.4391,1.803
211.138102,1.7589,0.4804,0.4358,1.875
211.138383,1.8435,0.4925,0.4328,1.957
211.143559,2.4985,0.5745,0.4615,2.605
211.152811,2.5949,0.5959,0.4601,2.702
211.162441,2.0747,2.3051,0.5509,3.150
211.173561,1.9847,3.3799,0.6114,3.967
211.182995,1.9340,4.7202,0.3639,5.114
211.193172,1.5532,5.6958,-0.2520,5.909
211.203174,1.6594,5.4744,-0.2166,5.725
211.214323,1.9509,4.4714,-1.2399,5.034
211.224806,2.0867,3.5800,-1.5432,4.422
211.234785,2.1400,2.7340,-1.9381,3.976
211.245980,2.1329,2.1094,-1.9961,3.603
211.260936,1.9832,1.6311,-1.5373,2.993
211.262526,1.8843,1.7202,-1.0979,2.778
211.272276,1.8402,1.7185,-1.0991,2.747
211.283131,1.8105,1.3146,-0.0469,2.238
211.293281,1.7446,1.3113,-0.0479,2.183
211.302917,1.7817,0.5660,0.5857,1.959
211.312753,1.6868,0.1185,0.5303,1.772
211.323316,1.5294,-0.1163,0.3630,1.576
211.333977,1.3366,-0.1563,0.1485,1.354
211.345054,1.1073,-0.0532,-0.0365,1.109
211.363099,0.7752,0.2493,-0.1369,0.826
211.365523,0.4482,0.5972,-0.1840,0.769
211.372935,0.0643,0.9386,-0.0438,0.942
211.381534,-0.2939,1.1932,0.1566,1.239
211.392564,-0.6107,1.3350,0.3238,1.503
211.401300,-0.8406,1.4330,0.4672,1.726
211.413295,-1.1235,1.4130,0.5007,1.873
211.421345,-1.3591,1.3710,0.5199,1.999
211.431701,-1.5451,1.2356,0.5250,2.047
211.441551,-1.6382,1.0418,0.4776,1.999
211.506219,-1.7160,0.2235,0.5762,1.824
211.507834,-1.7656,0.2107,0.5813,1.871
211.508170,-1.8098,0.1992,0.5861,1.913
211.508698,-1.8478,0.1886,0.5904,1.949
211.508953,-1.8785,0.1792,0.5939,1.978
211.509281,-1.8995,0.1709,0.5964,1.998
211.513379,-1.5557,-0.3633,0.3944,1.645
211.522367,-1.4469,-0.2812,0.2918,1.503
211.532133,-1.3265,-0.2125,0.1378,1.350
211.543258,-1.2059,-0.1739,0.0425,1.219
211.556842,-1.1020,-0.1751,-0.0040,1.116
211.564273,-0.9481,-0.2307,-0.0084,0.976
211.571395,-0.7458,-0.2976,0.0247,0.803
211.580991,-0.5524,-0.3302,0.0718,0.648
211.591978,-0.4995,-0.3308,0.0663,0.603
211.601457,-0.2348,-0.2997,0.0992,0.393
211.615320,0.2705,-0.1962,0.0990,0.349
211.621943,0.5481,-0.1664,0.0538,0.575
211.631901,0.5948,-0.1651,0.0499,0.619
211.641818,0.9837,-0.2242,-0.0300,1.009
211.654938,1.1716,-0.2995,-0.1238,1.216
211.662108,1.2940,-0.3241,-0.1117,1.339
211.671561,1.4007,-0.3319,-0.2044,1.454
211.688670,1.4678,-0.2410,-0.2631,1.511
211.692559,1.5055,-0.1142,-0.3907,1.560
211.701238,1.4889,0.0175,-0.3814,1.537
211.711802,1.4182,0.1392,-0.3454,1.466
211.725761,1.3080,0.1931,-0.2108,1.339
211.731426,1.1847,0.2412,-0.0567,1.210
211.741360,1.0265,0.3047,0.0787,1.074
211.752744,0.8190,0.3669,0.1569,0.911
211.761134,0.5836,0.4281,0.1801,0.746
211.771411,0.4070,0.4814,0.1341,0.644
211.780959,0.2207,0.4934,0.1145,0.553
211.791644,0.0867,0.5291,0.0351,0.537
211.800779,-0.0107,0.5908,0.0013,0.591
211.810527,-0.0831,0.6258,-0.0350,0.632
211.873608,-0.0533,0.9283,0.0196,0.930
211.875086,-0.0744,0.9212,0.0214,0.924
211.875422,-0.0938,0.9130,0.0231,0.918
211.875695,-0.1115,0.9036,0.0247,0.911
211.875959,-0.1282,0.8927,0.0262,0.902
211.876245,-0.1434,0.8800,0.0276,0.892
211.882492,-0.0304,0.8398,0.0409,0.841
211.893188,-0.0166,0.8057,0.0373,0.807
211.901992,-0.0254,0.7781,0.0073,0.779
211.911597,-0.0235,0.7862,0.0155,0.787
211.921767,-0.0205,0.7993,0.0500,0.801
211.931994,-0.0355,0.7884,0.1059,0.796
211.946881,-0.0422,0.7728,0.1809,0.795
211.951347,-0.0141,0.7377,0.1696,0.757
211.961653,-0.0037,0.6755,0.1606,0.694
211.971121,0.0201,0.6439,0.0940,0.651
211.981296,0.0099,0.5493,0.0201,0.550
211.991662,0.0347,0.4880,-0.0013,0.489
212.002297,0.0751,0.4188,-0.0228,0.426
212.012769,0.0780,0.3998,-0.0228,0.408
212.028860,0.0905,0.2753,0.0323,0.292
212.030888,0.0927,0.2559,0.0325,0.274
212.042196,0.0865,0.2343,0.0807,0.262
212.051150,0.0666,0.1942,0.0932,0.225
212.061857,0.0279,0.1544,0.0844,0.178
212.072069,-0.0797,0.1057,0.1118,0.173
212.082074,-0.1438,0.0666,0.1849,0.244
212.092180,-0.2466,0.0290,0.2366,0.343
212.101356,-0.3185,-0.0443,0.2883,0.432
212.113715,-0.3969,-0.1727,0.3279,0.543
212.130041,-0.4305,-0.3175,0.3244,0.626
212.131108,-0.5233,-0.4551,0.2558,0.739
212.143167,-0.5803,-0.5497,0.2200,0.829
212.151629,-0.6923,-0.6189,0.1670,0.944
212.160666,-0.7271,-0.6335,0.1686,0.979
212.172534,-0.7775,-0.6495,0.2008,1.033
212.186232,-0.7620,-0.6455,0.1990,1.018
212.239490,-0.6352,-0.6970,0.0100,0.943
212.240682,-0.6125,-0.6891,0.0074,0.922
212.241014,-0.5866,-0.6795,0.0044,0.898
212.242046,-0.5571,-0.6679,0.0011,0.870
212.242323,-0.5260,-0.6541,-0.0023,0.839
212.242794,-0.2668,-0.7250,0.0780,0.776
212.253377,-0.1665,-0.7157,0.1346,0.747
212.262429,-0.1183,-0.7014,0.2178,0.744
212.273745,-0.0626,-0.6822,0.2414,0.726
212.282192,-0.0789,-0.7062,0.2462,0.752
212.292322,-0.1308,-0.7659,0.2201,0.808
212.301423,-0.2058,-0.8204,0.1223,0.855
212.312440,-0.1856,-0.8022,0.1204,0.832
212.323571,-0.2398,-0.9882,-0.0036,1.017
212.330399,-0.2049,-1.0809,-0.0524,1.101
212.346712,-0.1884,-1.0840,-0.0534,1.102
212.350939,-0.1016,-1.2607,0.0029,1.265
212.360430,-0.0836,-1.2612,0.0018,1.264
212.377625,0.0371,-1.3014,0.0749,1.304
212.380731,0.1046,-1.3142,0.1290,1.325
212.390434,0.1615,-1.3862,0.0969,1.399
212.400251,0.1763,-1.3835,0.0960,1.398
212.413638,0.3037,-1.5315,0.0641,1.563
212.422155,0.3598,-1.5762,0.0467,1.617
212.433392,0.3976,-1.5588,-0.0448,1.609
212.440643,0.4052,-1.5547,-0.0453,1.607
212.450963,0.4451,-1.4562,-0.0792,1.525
212.462485,0.4742,-1.3802,-0.0581,1.461
212.471029,0.4716,-1.3704,0.0230,1.449
212.480835,0.4662,-1.3913,0.1112,1.472
212.493305,0.4678,-1.4482,0.1683,1.531
212.500241,0.4027,-1.4959,0.1824,1.560
212.513972,0.3908,-1.5150,0.1581,1.573
212.520447,0.3573,-1.5028,0.0955,1.548
212.530969,0.3238,-1.4063,-0.0030,1.443
212.542651,0.3213,-1.2774,-0.0273,1.317
212.579441,0.3424,-1.1041,-0.1282,1.163
212.580994,0.3463,-1.0923,-0.1285,1.153
212.581243,0.3493,-1.0797,-0.1287,1.142
212.611746,0.7102,-0.5783,-0.2822,0.958
212.613031,0.7100,-0.5655,-0.2822,0.951
212.613306,0.7075,-0.5540,-0.2822,0.942
212.613711,0.7028,-0.5435,-0.2820,0.932
212.621036,0.7148,-0.4744,-0.1860,0.878
212.629822,0.6429,-0.4248,-0.0706,0.774
212.648862,0.6310,-0.4163,-0.0701,0.759
212.651161,0.4562,-0.1804,0.1341,0.509
212.662519,0.3615,-0.0620,0.1852,0.411
212.674974,0.2750,0.0462,0.1406,0.312
212.680516,0.1664,0.1270,0.0841,0.226
212.690088,0.0670,0.1687,0.0420,0.186
212.699663,-0.0397,0.2123,0.0359,0.219
212.711814,-0.1024,0.2261,0.0824,0.262
212.719971,-0.1641,0.2393,0.1170,0.313
212.730813,-0.2032,0.2812,0.1323,0.371
212.744305,-0.2178,0.2852,0.1333,0.383
212.749532,-0.2360,0.3929,0.1509,0.483
212.759465,-0.2409,0.4841,0.1589,0.564
212.769564,-0.2459,0.5728,0.1357,0.638
212.779291,-0.2342,0.6149,0.1147,0.668
212.789569,-0.2407,0.6600,0.0599,0.705
212.799004,-0.2136,0.6437,0.0217,0.679
212.809853,-0.1698,0.6166,-0.0238,0.640
212.819472,-0.0738,0.5766,-0.0384,0.583
212.829548,-0.0026,0.5481,-0.0028,0.548
212.848259,0.0630,0.5721,0.0232,0.576
212.851031,0.1668,0.5502,0.0367,0.576
212.862347,0.2740,0.5527,0.0480,0.619
212.873329,0.4005,0.5192,-0.0003,0.656
212.880050,0.4910,0.4782,-0.0604,0.688
212.889283,0.5857,0.4563,-0.1131,0.751
212.899898,0.6600,0.3937,-0.1560,0.784
212.917903,0.6660,0.3511,-0.1530,0.768
212.976997,0.6735,0.3004,0.0943,0.743
212.977462,0.6612,0.2850,0.0953,0.726
212.977551,0.6456,0.2708,0.0966,0.707
212.977628,0.6282,0.2582,0.0980,0.686
212.977708,0.6101,0.2470,0.0995,0.666
212.977787,0.5920,0.2371,0.1010,0.646
212.979870,0.3654,0.2353,0.0858,0.443
212.989795,0.2844,0.2344,-0.0083,0.369
213.000778,0.2031,0.2626,-0.0282,0.333
213.014069,0.1512,0.2934,-0.0553,0.335
213.019470,0.0642,0.2598,-0.0728,0.277
213.030079,-0.0037,0.2008,-0.0546,0.208
213.055220,-0.0814,0.1266,-0.0366,0.155
213.056131,-0.1401,0.0949,-0.0236,0.171
213.060579,-0.2591,0.0863,0.0155,0.274
213.070380,-0.3196,0.0887,0.0641,0.338
213.080979,-0.3957,0.1277,0.1102,0.430
213.090311,-0.4653,0.1953,0.1178,0.518
213.100508,-0.4862,0.2476,0.1012,0.555
213.111192,-0.5226,0.2989,0.0412,0.603
213.119866,-0.5233,0.3385,0.0072,0.623
213.129697,-0.4985,0.3355,-0.0630,0.604
213.140073,-0.4857,0.3290,-0.0640,0.590
213.150775,-0.4381,0.3122,-0.0627,0.542
213.165102,-0.4137,0.3283,-0.0111,0.528
213.170163,-0.3550,0.3101,0.0189,0.472
213.180335,-0.2840,0.3249,0.0321,0.433
213.192996,-0.2208,0.3248,0.0288,0.394
213.201128,-0.1296,0.3196,0.0303,0.346
213.210390,-0.0553,0.3265,0.0368,0.333
213.219940,0.0712,0.3742,0.0483,0.384
213.232681,0.1757,0.3790,0.0625,0.422
213.240839,0.2392,0.3313,0.0649,0.414
213.252607,0.2453,0.3198,0.1058,0.417
213.265206,0.2494,0.2772,0.0990,0.386
213.270670,0.2439,0.2063,0.0900,0.332
213.279967,0.2389,0.1506,0.0571,0.288
213.319225,0.2179,0.0789,0.0124,0.232
213.320512,0.2100,0.0732,0.0133,0.223
213.320832,0.2016,0.0688,0.0141,0.214
213.351463,0.1000,-0.1332,0.0484,0.173
213.352607,0.0922,-0.1357,0.0491,0.171
213.352932,0.0852,-0.1375,0.0498,0.169
213.353347,0.0861,-0.1316,0.0527,0.166
213.363946,0.1093,-0.1658,0.0388,0.202
213.370796,0.1400,-0.2016,-0.0014,0.245
213.380430,0.1515,-0.2196,-0.0250,0.268
213.390317,0.1608,-0.2099,-0.0773,0.276
213.401170,0.1746,-0.1654,-0.0962,0.259
213.409540,0.2146,-0.1248,-0.1030,0.269
213.419771,0.1800,-0.0934,-0.0261,0.204
213.433932,0.1551,-0.0911,-0.0162,0.181
213.439650,0.1542,-0.0747,0.0105,0.172
213.450731,0.1439,-0.0877,0.0300,0.171
213.463191,0.1412,-0.0772,0.0518,0.169
213.470328,0.1054,-0.0813,0.0522,0.143
213.481447,0.0587,-0.0328,0.0739,0.100
213.489884,0.0421,0.0009,0.0860,0.096
213.500265,-0.0141,0.0365,0.1076,0.114
213.509687,-0.0162,0.0884,0.0740,0.116
